HRGcode	HRGdesc	"Cardiac (0=No, 1=Yes, 2=Ambiguous)"	"ProcComplications (0=No, 1=Yes)"	Yr09	Yr10	Yr11	Yr12	Yr13	Yr14	Yr15	Yr16
FZ46A	MALIGNANT LARGE INTESTINAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0				1	1	1	1	1
FZ46B	MALIGNANT LARGE INTESTINAL DISORDERS WITH LENGTH OF STAY 1 DAY OR MORE WITHOUT MAJOR CC	0	0		1	1					
FZ46B	MALIGNANT LARGE INTESTINAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT MAJOR CC	0	0				1	1	1	1	1
FZ46C	MALIGNANT LARGE INTESTINAL DISORDERS WITH LENGTH OF STAY 0 DAYS	0	0		1	1					
FZ46C	MALIGNANT LARGE INTESTINAL DISORDERS WITH LENGTH OF STAY 1 DAY OR LESS	0	0				1	1	1	1	1
FZ47A	NON MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 1 DAY OR MORE WITH MAJOR CC	0	0		1	1					
FZ47A	NON MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0				1	1	1	1	1
FZ47B	NON MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 1 DAY OR MORE WITHOUT MAJOR CC	0	0		1	1					
FZ47B	NON MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT MAJOR CC	0	0				1	1	1	1	1
FZ47C	NON MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 0 DAYS	0	0		1	1					
FZ47C	NON MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 1 DAY OR LESS	0	0				1	1	1	1	1
FZ48A	MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 1 DAY OR MORE WITH MAJOR CC	0	0		1	1					
FZ48A	MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0				1	1	1	1	1
FZ48B	MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 1 DAY OR MORE WITHOUT MAJOR CC	0	0		1	1					
FZ48B	MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT MAJOR CC	0	0				1	1	1	1	1
FZ48C	MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 0 DAYS	0	0		1	1					
FZ48C	MALIGNANT GENERAL ABDOMINAL DISORDERS WITH LENGTH OF STAY 1 DAY OR LESS	0	0				1	1	1	1	1
FZ49A	DISORDERS OF NUTRITION WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0			1	1	1	1		
FZ49A	NUTRITIONAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0							1	1
FZ49B	DISORDERS OF NUTRITION WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT MAJOR CC	0	0			1	1	1	1		
FZ49B	NUTRITIONAL DISORDERS WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT MAJOR CC	0	0							1	1
FZ49C	DISORDERS OF NUTRITION WITH LENGTH OF STAY 1 DAY OR LESS	0	0			1	1	1	1		
FZ49C	NUTRITIONAL DISORDERS WITH LENGTH OF STAY 1 DAY OR LESS	0	0							1	1
FZ50Z	INTERMEDIATE LARGE INTESTINE PROCEDURES 19 YEARS AND OVER	0	0			1	1	1	1	1	1
FZ51Z	DIAGNOSTIC COLONOSCOPY 19 YEARS AND OVER	0	0			1	1	1	1	1	1
FZ52Z	DIAGNOSTIC COLONOSCOPY WITH BIOPSY 19 YEARS AND OVER	0	0			1	1	1	1	1	1
FZ53Z	THERAPEUTIC COLONOSCOPY 19 YEARS AND OVER	0	0			1	1	1	1	1	1
FZ54Z	DIAGNOSTIC FLEXIBLE SIGMOIDOSCOPY 19 YEARS AND OVER	0	0			1	1	1	1	1	1
FZ55Z	DIAGNOSTIC FLEXIBLE SIGMOIDOSCOPY WITH BIOPSY 19 YEARS AND OVER	0	0			1	1	1	1	1	1
FZ56Z	THERAPEUTIC FLEXIBLE SIGMOIDOSCOPY 19 YEARS AND OVER	0	0			1	1	1	1	1	1
FZ57Z	DIAGNOSTIC OR THERAPEUTIC RIGID SIGMOIDOSCOPY 19 YEARS AND OVER	0	0			1	1	1	1		
FZ57Z	"DIAGNOSTIC OR THERAPEUTIC, RIGID SIGMOIDOSCOPY 19 YEARS AND OVER"	0	0							1	1
FZ58A	"ENDOSCOPIC OR INTERMEDIATE, LOWER GASTROINTESTINAL TRACT PROCEDURES, BETWEEN 2 AND 18 YEARS"	0	0						1		
FZ58A	"ENDOSCOPIC OR INTERMEDIATE, LOWER GI TRACT PROCEDURES, BETWEEN 2 AND 18 YEARS"	0	0							1	1
FZ58B	"ENDOSCOPIC OR INTERMEDIATE, LOWER GASTROINTESTINAL TRACT PROCEDURES, 1 YEAR AND UNDER"	0	0						1		
FZ58B	"ENDOSCOPIC OR INTERMEDIATE, LOWER GI TRACT PROCEDURES, 1 YEAR AND UNDER"	0	0							1	1
FZ58Z	ENDOSCOPIC OR INTERMEDIATE LARGE INTESTINE PROCEDURES 18 YEARS AND UNDER	0	0			1	1	1	1	1	
FZ59Z	INTERMEDIATE PROCEDURES ON THE UPPER GI TRACT 19 YEARS AND OVER	0	0			1	1	1	1		
FZ59Z	INTERMEDIATE UPPER GI TRACT PROCEDURES 19 YEARS AND OVER	0	0							1	1
FZ60Z	DIAGNOSTIC ENDOSCOPIC PROCEDURES ON THE UPPER GI TRACT 19 YEARS AND OVER	0	0			1	1	1	1		
FZ60Z	DIAGNOSTIC ENDOSCOPIC UPPER GI TRACT PROCEDURES 19 YEARS AND OVER	0	0							1	1
FZ61Z	DIAGNOSTIC ENDOSCOPIC PROCEDURES ON THE UPPER GI TRACT WITH BIOPSY 19 YEARS AND OVER	0	0			1	1	1	1		
FZ61Z	DIAGNOSTIC ENDOSCOPIC UPPER GI TRACT PROCEDURES WITH BIOPSY 19 YEARS AND OVER	0	0							1	1
FZ62A	"ENDOSCOPIC OR INTERMEDIATE, UPPER GASTROINTESTINAL TRACT PROCEDURES, BETWEEN 2 AND 18 YEARS"	0	0						1		
FZ62A	"ENDOSCOPIC OR INTERMEDIATE, UPPER GI TRACT PROCEDURES, BETWEEN 2 AND 18 YEARS"	0	0							1	1
FZ62B	"ENDOSCOPIC OR INTERMEDIATE, UPPER GASTROINTESTINAL TRACT PROCEDURES, 1 YEAR AND UNDER"	0	0						1		
FZ62B	"ENDOSCOPIC OR INTERMEDIATE, UPPER GI TRACT PROCEDURES, 1 YEAR AND UNDER"	0	0							1	1
FZ62Z	DIAGNOSTIC AND INTERMEDIATE PROCEDURES ON THE UPPER GI TRACT 18 YEARS AND UNDER	0	0			1	1	1	1	1	
FZ63Z	COMBINED UPPER AND LOWER GI TRACT DIAGNOSTIC ENDOSCOPIC PROCEDURES	0	0			1	1	1	1	1	1
FZ64A	COMBINED UPPER AND LOWER GASTROINTESTINAL TRACT DIAGNOSTIC ENDOSCOPIC PROCEDURES WITH BIOPSY 19 YEARS AND OVER	0	0						1		
FZ64A	COMBINED UPPER AND LOWER GI TRACT DIAGNOSTIC ENDOSCOPIC PROCEDURES WITH BIOPSY 19 YEARS AND OVER	0	0							1	1
FZ64B	COMBINED UPPER AND LOWER GASTROINTESTINAL TRACT DIAGNOSTIC ENDOSCOPIC PROCEDURES WITH BIOPSY 18 YEARS AND UNDER	0	0						1		
FZ64B	COMBINED UPPER AND LOWER GI TRACT DIAGNOSTIC ENDOSCOPIC PROCEDURES WITH BIOPSY 18 YEARS AND UNDER	0	0							1	1
FZ64Z	COMBINED UPPER AND LOWER GI TRACT DIAGNOSTIC ENDOSCOPIC PROCEDURES WITH BIOPSY	0	0			1	1	1	1	1	
FZ65Z	COMBINED UPPER AND LOWER GI TRACT THERAPEUTIC ENDOSCOPIC PROCEDURES	0	0				1	1	1	1	1
FZ66A	VERY MAJOR SMALL INTESTINE PROCEDURES 19 YEARS AND OVER WITH CC	0	0				1	1	1	1	1
FZ66B	VERY MAJOR SMALL INTESTINE PROCEDURES 19 YEARS AND OVER WITHOUT CC	0	0				1	1	1	1	1
FZ67A	MAJOR SMALL INTESTINE PROCEDURES 19 YEARS AND OVER WITH CC	0	0				1	1	1	1	1
FZ67B	MAJOR SMALL INTESTINE PROCEDURES 19 YEARS AND OVER WITHOUT CC	0	0				1	1	1	1	1
FZ68A	VERY MAJOR AND MAJOR SMALL INTESTINE PROCEDURES 18 YEARS AND UNDER WITH CC	0	0				1	1	1		
FZ68B	VERY MAJOR AND MAJOR SMALL INTESTINE PROCEDURES 18 YEARS AND UNDER WITHOUT CC	0	0				1	1	1		
FZ68C	"VERY MAJOR OR MAJOR SMALL INTESTINE PROCEDURES, BETWEEN 2 AND 18 YEARS WITH CC"	0	0						1	1	1
FZ68D	"VERY MAJOR OR MAJOR SMALL INTESTINE PROCEDURES, BETWEEN 2 AND 18 YEARS WITHOUT CC"	0	0							1	1
FZ68E	"VERY MAJOR OR MAJOR SMALL INTESTINE PROCEDURES, 1 YEAR AND UNDER WITH CC"	0	0						1	1	1
FZ68F	"VERY MAJOR OR MAJOR SMALL INTESTINE PROCEDURES, 1 YEAR AND UNDER WITHOUT CC"	0	0						1	1	1
FZ69A	COMPLEX SMALL INTESTINE PROCEDURES 19 YEARS AND OVER	0	0						1	1	1
FZ69B	COMPLEX SMALL INTESTINE PROCEDURES 18 YEARS AND UNDER	0	0						1	1	1
FZ70Z	THERAPEUTIC ENDOSCOPIC UPPER GASTROINTESTINAL TRACT PROCEDURES 19 YEARS AND OVER	0	0						1		
FZ70Z	THERAPEUTIC ENDOSCOPIC UPPER GI TRACT PROCEDURES 19 YEARS AND OVER	0	0							1	1
FZ71A	ENDOSCOPIC INSERTION OF LUMINAL STENT INTO GI TRACT WITH LENGTH OF STAY 2 DAYS OR MORE WITH MAJOR CC	0	0						1	1	1
FZ71B	ENDOSCOPIC INSERTION OF LUMINAL STENT INTO GI TRACT WITH LENGTH OF STAY 2 DAYS OR MORE WITHOUT MAJOR CC	0	0						1	1	1
FZ71C	ENDOSCOPIC INSERTION OF LUMINAL STENT INTO GI TRACT WITH LENGTH OF STAY 1 DAY OR LESS	0	0						1	1	1
FZ72Z	INSERTION OF SPINAL CORD STIMULATOR FOR TREATMENT OF FAECAL INCONTINENCE	0	0							1	1
FZ73A	VERY COMPLEX LARGE INTESTINE PROCEDURES WITH MAJOR CC	0	0						1	1	1
FZ73B	VERY COMPLEX LARGE INTESTINE PROCEDURES WITHOUT MAJOR CC	0	0						1	1	1
FZ74A	COMPLEX LARGE INTESTINE PROCEDURES 19 YEARS AND OVER WITH MAJOR CC	0	0						1	1	1
FZ74B	COMPLEX LARGE INTESTINE PROCEDURES 19 YEARS AND OVER WITHOUT MAJOR CC	0	0						1	1	1
FZ75A	PROXIMAL COLON PROCEDURES 19 YEARS AND OVER WITH MAJOR CC	0	0						1	1	1
FZ75B	PROXIMAL COLON PROCEDURES 19 YEARS AND OVER WITHOUT MAJOR CC	0	0						1	1	1
FZ76A	DISTAL COLON PROCEDURES 19 YEARS AND OVER WITH MAJOR CC	0	0						1	1	1
FZ76B	DISTAL COLON PROCEDURES 19 YEARS AND OVER WITHOUT MAJOR CC	0	0							1	1
FZ77A	MAJOR LARGE INTESTINE PROCEDURES 19 YEARS AND OVER WITH MAJOR CC	0	0						1	1	1
FZ77B	MAJOR LARGE INTESTINE PROCEDURES 19 YEARS AND OVER WITHOUT MAJOR CC	0	0						1	1	1
FZ78A	"COMPLEX OR MAJOR, LARGE INTESTINE PROCEDURES, BETWEEN 2 AND 18 YEARS WITH CC SCORE 1"	0	0						1		
FZ78A	"COMPLEX OR MAJOR LARGE INTESTINE PROCEDURES, BETWEEN 2 AND 18 YEARS WITH CC"	0	0							1	1
FZ78B	"COMPLEX OR MAJOR LARGE INTESTINE PROCEDURES, BETWEEN 2 AND 18 YEARS WITHOUT CC"	0	0							1	1
FZ78C	"COMPLEX OR MAJOR, LARGE INTESTINE PROCEDURES, 1 YEAR AND UNDER WITH CC SCORE 1"	0	0						1		
FZ78C	"COMPLEX OR MAJOR LARGE INTESTINE PROCEDURES, 1 YEAR AND UNDER WITH CC"	0	0							1	1
FZ78D	"COMPLEX OR MAJOR, LARGE INTESTINE PROCEDURES, 1 YEAR AND UNDER WITH CC SCORE 0"	0	0						1		
FZ78D	"COMPLEX OR MAJOR LARGE INTESTINE PROCEDURES, 1 YEAR AND UNDER WITHOUT CC"	0	0							1	1
FZ79A	COMPLEX GENERAL ABDOMINAL PROCEDURES WITH MAJOR CC	0	0						1	1	1
FZ79B	COMPLEX GENERAL ABDOMINAL PROCEDURES WITHOUT MAJOR CC	0	0						1	1	1
FZ80A	"VERY COMPLEX OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES 19 YEARS AND OVER WITH MAJOR CC"	0	0						1	1	1
FZ80B	"VERY COMPLEX OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES 19 YEARS AND OVER WITHOUT MAJOR CC"	0	0						1	1	1
FZ81A	"COMPLEX OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES 19 YEARS AND OVER WITH MAJOR CC"	0	0						1	1	1
FZ81B	"COMPLEX OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES 19 YEARS AND OVER WITHOUT MAJOR CC"	0	0						1	1	1
FZ82A	"VERY COMPLEX OR COMPLEX OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES 18 YEARS AND UNDER WITH CC"	0	0						1	1	1
FZ82B	"VERY COMPLEX OR COMPLEX OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES 18 YEARS AND UNDER WITHOUT CC"	0	0						1	1	1
FZ83A	"MAJOR OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES 19 YEARS AND OVER WITH MAJOR CC"	0	0						1	1	1
FZ83B	"MAJOR OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES 19 YEARS AND OVER WITHOUT MAJOR CC"	0	0						1	1	1
FZ83C	"MAJOR, OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES, BETWEEN 2 AND 18 YEARS WITH CC SCORE 1"	0	0						1		
FZ83C	"MAJOR OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES, BETWEEN 2 AND 18 YEARS WITH CC"	0	0							1	1
FZ83D	"MAJOR, OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES, BETWEEN 2 AND 18 YEARS WITH CC SCORE 0"	0	0						1		
FZ83D	"MAJOR OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES, BETWEEN 2 AND 18 YEARS WITHOUT CC"	0	0							1	1
FZ83E	"MAJOR, OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES, 1 YEAR AND UNDER WITH CC SCORE 1"	0	0						1		
FZ83E	"MAJOR OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES, 1 YEAR AND UNDER WITH CC"	0	0							1	1
FZ83F	"MAJOR, OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES, 1 YEAR AND UNDER WITH CC SCORE 0"	0	0						1		
FZ83F	"MAJOR OESOPHAGEAL, STOMACH OR DUODENUM PROCEDURES, 1 YEAR AND UNDER WITHOUT CC"	0	0							1	1
FZ84Z	STOMACH BYPASS PROCEDURES FOR OBESITY	0	0							1	1
FZ85Z	RESTRICTIVE STOMACH PROCEDURES FOR OBESITY	0	0							1	1
FZ86Z	ENDOSCOPIC INSERTION OF GASTRIC BALLOON FOR OBESITY	0	0							1	1
FZ87A	COMPLEX HERNIA PROCEDURES WITH MAJOR CC	0	0						1	1	1
FZ87B	COMPLEX HERNIA PROCEDURES WITH INTERMEDIATE CC	0	0						1	1	1
FZ87C	COMPLEX HERNIA PROCEDURES WITHOUT CC	0	0							1	1
FZ88A	INSERTION OF GASTROSTOMY TUBE 19 YEARS AND OVER	0	0						1	1	1
FZ88B	INSERTION OF GASTROSTOMY TUBE 18 YEARS AND UNDER	0	0						1	1	1
FZ89Z	COMPLEX THERAPEUTIC ENDOSCOPIC UPPER OR LOWER GASTROINTESTINAL TRACT PROCEDURES	0	0					1	1	1	1
GA01A	HEPATOBILIARY TRANSPLANT 1 YEAR AND UNDER	0	0			1	1	1	1		
GA01A	"HEPATOBILIARY TRANSPLANT, 1 YEAR AND UNDER"	0	0							1	1
GA01B	HEPATOBILIARY TRANSPLANT 2 TO 17 YEARS	0	0			1	1	1	1		
GA01B	"HEPATOBILIARY TRANSPLANT, BETWEEN 2 AND 17 YEARS"	0	0							1	1
GA01C	HEPATOBILIARY TRANSPLANT 18 YEARS AND OVER	0	0		1	1	1	1	1	1	1
GA01Z	HEPATOBILIARY TRANSPLANT	0	0	1	1						
GA02Z	HEPATOBILIARY PROCEDURES CATEGORY 8	0	0	1	1						
GA03A	HEPATOBILIARY PROCEDURES CATEGORY 7 WITH CC	0	0		1	1	1	1	1		
GA03A	VERY COMPLEX OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC	0	0							1	1
GA03B	HEPATOBILIARY PROCEDURES CATEGORY 7 WITHOUT CC	0	0		1	1	1	1	1		
GA03B	VERY COMPLEX OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT CC	0	0							1	1
GA03Z	HEPATOBILIARY PROCEDURES CATEGORY 7	0	0	1	1						
GA04A	HEPATOBILIARY PROCEDURES CATEGORY 6 WITH CC	0	0		1	1	1	1	1		
GA04A	COMPLEX OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC	0	0							1	1
GA04B	HEPATOBILIARY PROCEDURES CATEGORY 6 WITHOUT CC	0	0		1	1	1	1	1		
GA04B	COMPLEX OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT CC	0	0							1	1
GA04Z	HEPATOBILIARY PROCEDURES CATEGORY 6	0	0	1	1						
GA05A	HEPATOBILIARY PROCEDURES CATEGORY 5 WITH CC	0	0	1	1	1	1	1	1		
GA05A	VERY MAJOR OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC	0	0							1	1
GA05B	HEPATOBILIARY PROCEDURES CATEGORY 5 WITHOUT CC	0	0	1	1	1	1	1	1		
GA05B	VERY MAJOR OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT CC	0	0							1	1
GA06A	HEPATOBILIARY PROCEDURES CATEGORY 4 WITH CC	0	0		1	1	1	1	1		
GA06A	MAJOR OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC	0	0							1	1
GA06B	HEPATOBILIARY PROCEDURES CATEGORY 4 WITHOUT CC	0	0			1	1	1	1		
GA06B	MAJOR OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT CC	0	0							1	1
GA06Z	HEPATOBILIARY PROCEDURES CATEGORY 4	0	0	1	1						
GA07A	HEPATOBILIARY PROCEDURES CATEGORY 3 WITH CC	0	0	1	1	1	1	1	1		
GA07A	INTERMEDIATE OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC	0	0							1	1
GA07B	HEPATOBILIARY PROCEDURES CATEGORY 3 WITHOUT CC	0	0	1	1	1	1	1	1		
GA07B	INTERMEDIATE OPEN HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT CC	0	0							1	1
GA08A	HEPATOBILIARY PROCEDURES CATEGORY 2 WITH CC	0	0	1	1	1					
GA08B	HEPATOBILIARY PROCEDURES CATEGORY 2 WITHOUT CC	0	0	1	1	1					
GA09A	HEPATOBILIARY PROCEDURES CATEGORY 1 WITH CC	0	0	1	1	1					
GA09B	HEPATOBILIARY PROCEDURES CATEGORY 1 WITHOUT CC	0	0	1	1	1					
GA10A	CHOLECYSTECTOMY WITH CC	0	0	1							
GA10B	CHOLECYSTECTOMY WITHOUT CC	0	0	1							
GA10C	OPEN CHOLECYSTECTOMY WITHOUT CC	0	0	1	1	1	1	1	1		
GA10C	OPEN CHOLECYSTECTOMY 19 YEARS AND OVER WITHOUT CC	0	0							1	1
GA10D	LAPAROSCOPIC CHOLECYSTECTOMY WITH LENGTH OF STAY 1 DAY OR MORE WITHOUT CC	0	0	1	1	1	1	1	1		
GA10D	LAPAROSCOPIC CHOLECYSTECTOMY 19 YEARS AND OVER WITH LENGTH OF STAY 1 DAY OR MORE WITHOUT CC	0	0							1	1
GA10E	LAPAROSCOPIC CHOLECYSTECTOMY WITH LENGTH OF STAY 0 DAYS WITHOUT CC	0	0	1	1	1	1	1	1		
GA10E	LAPAROSCOPIC CHOLECYSTECTOMY 19 YEARS AND OVER WITH LENGTH OF STAY 0 DAYS WITHOUT CC	0	0							1	1
GA10F	OPEN OR LAPAROSCOPIC CHOLECYSTECTOMY WITH CC	0	0	1	1	1	1	1	1		
GA10F	OPEN OR LAPAROSCOPIC CHOLECYSTECTOMY 19 YEARS AND OVER WITH CC	0	0							1	1
GA10G	OPEN OR LAPAROSCOPIC CHOLECYSTECTOMY 18 YEARS AND UNDER	0	0							1	1
GA11Z	PANCREATIC NECROSECTOMY	0	0		1	1	1	1	1	1	1
GA12Z	MULTI ORGAN AND MULTIPLE TRANSPLANTS	0	0		1	1	1	1	1	1	1
GA13A	HEPATOBILIARY PROCEDURES CATEGORY 1 OR 2 WITH CC	0	0			1	1	1	1		
GA13A	"MINOR OPEN OR LAPAROSCOPIC, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC"	0	0							1	1
GA13B	HEPATOBILIARY PROCEDURES CATEGORY 1 OR 2 WITHOUT CC	0	0				1	1	1		
GA13B	"MINOR OPEN OR LAPAROSCOPIC, HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT CC"	0	0							1	1
GB01A	"VERY MAJOR ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH MAJOR CC"	0	0						1	1	1
GB01B	"VERY MAJOR ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT MAJOR CC"	0	0						1	1	1
GB01Z	ENDOSCOPIC OR RADIOLOGY CATEGORY 4	0	0	1	1	1	1	1	1		
GB02A	ENDOSCOPIC OR RADIOLOGY CATEGORY 3 WITH MAJOR CC	0	0	1	1	1	1	1	1		
GB02A	"MAJOR ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH MAJOR CC"	0	0							1	1
GB02B	ENDOSCOPIC OR RADIOLOGY CATEGORY 3 WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1		
GB02B	"MAJOR ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH INTERMEDIATE CC"	0	0							1	1
GB02C	ENDOSCOPIC OR RADIOLOGY CATEGORY 3 WITHOUT CC	0	0	1	1	1	1	1	1		
GB02C	"MAJOR ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT CC"	0	0							1	1
GB03A	ENDOSCOPIC OR RADIOLOGY CATEGORY 2 WITH CC	0	0	1	1	1	1	1	1		
GB03A	"INTERMEDIATE ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC"	0	0							1	1
GB03B	ENDOSCOPIC OR RADIOLOGY CATEGORY 2 WITHOUT CC	0	0	1	1	1	1	1	1		
GB03B	"INTERMEDIATE ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES WITHOUT CC"	0	0							1	1
GB04A	ENDOSCOPIC OR RADIOLOGY CATEGORY 1 WITH MAJOR CC	0	0	1	1	1					
GB04B	ENDOSCOPIC OR RADIOLOGY CATEGORY 1 WITH INTERMEDIATE CC	0	0	1	1	1					
GB04C	ENDOSCOPIC OR RADIOLOGY CATEGORY 1 WITHOUT CC	0	0	1	1	1					
GB04D	"MINOR, ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES 19 YEARS AND OVER"	0	0						1		
GB04D	"MINOR ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES 19 YEARS AND OVER"	0	0							1	1
GB04E	"MINOR, ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES 18 YEARS AND UNDER"	0	0						1		
GB04E	"MINOR ENDOSCOPIC OR PERCUTANEOUS, HEPATOBILIARY OR PANCREATIC PROCEDURES 18 YEARS AND UNDER"	0	0							1	1
GB04Z	ENDOSCOPIC OR RADIOLOGY CATEGORY 1	0	0			1	1	1	1	1	
GB05A	ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY CATEGORY 3 WITH CC	0	0	1	1	1	1	1	1	1	
GB05B	ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY CATEGORY 3 WITHOUT CC	0	0	1	1	1	1	1	1	1	
GB05C	MAJOR THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH LENGTH OF STAY 3 DAYS OR MORE WITH MAJOR CC	0	0						1	1	1
GB05D	MAJOR THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH LENGTH OF STAY 3 DAYS OR MORE WITHOUT MAJOR CC	0	0						1	1	1
GB05E	MAJOR THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH LENGTH OF STAY 2 DAYS OR LESS	0	0						1	1	1
GB06A	ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY CATEGORY 2 WITH LENGTH OF STAY 3 DAYS OR MORE WITH MAJOR CC	0	0	1	1	1	1	1	1		
GB06A	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH LENGTH OF STAY 3 DAYS OR MORE WITH MAJOR CC	0	0							1	1
GB06B	ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY CATEGORY 2 WITH LENGTH OF STAY 3 DAYS OR MORE WITH INTERMEDIATE CC	0	0	1	1	1	1	1	1		
GB06B	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH LENGTH OF STAY 3 DAYS OR MORE WITH INTERMEDIATE CC	0	0							1	1
GB06C	ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY CATEGORY 2 WITH LENGTH OF STAY 3 DAYS OR MORE WITHOUT CC	0	0	1	1	1	1	1	1		
GB06C	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH LENGTH OF STAY 3 DAYS OR MORE WITHOUT C	0	0							1	
GB06C	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH LENGTH OF STAY 3 DAYS OR MORE WITHOUT CC	0	0								1
GB06D	ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY CATEGORY 2 WITH LENGTH OF STAY 2 DAYS OR LESS	0	0	1	1	1	1	1	1		
GB06D	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH LENGTH OF STAY 2 DAYS OR LESS	0	0							1	1
GB07A	ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY CATEGORY 1 WITH LENGTH OF STAY 3 DAYS OR MORE WITH CC	0	0	1	1	1	1	1	1	1	
