HRGcode	HRGdesc	"Cardiac (0=No, 1=Yes, 2=Ambiguous)"	"ProcComplications (0=No, 1=Yes)"	Yr17
FZ86Z	"ENDOSCOPIC INSERTION OF GASTRIC BALLOON OR SLEEVE, FOR OBESITY"	0	0	1
FZ87D	COMPLEX HERNIA PROCEDURES WITH CC SCORE 5+	0	0	1
FZ87E	COMPLEX HERNIA PROCEDURES WITH CC SCORE 3 4	0	0	1
FZ87F	COMPLEX HERNIA PROCEDURES WITH CC SCORE 1 2	0	0	1
FZ87G	COMPLEX HERNIA PROCEDURES WITH CC SCORE 0	0	0	1
FZ89Z	"COMPLEX THERAPEUTIC ENDOSCOPIC, UPPER OR LOWER GASTROINTESTINAL TRACT PROCEDURES"	0	0	1
FZ90A	ABDOMINAL PAIN WITH INTERVENTIONS	0	0	1
FZ90B	ABDOMINAL PAIN WITHOUT INTERVENTIONS	0	0	1
FZ91A	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 8	0	0	1
FZ91B	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 5 7	0	0	1
FZ91C	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 3 4	0	0	1
FZ91D	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 0 2	0	0	1
FZ91E	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 9	0	0	1
FZ91F	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 5 8	0	0	1
FZ91G	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 3 4	0	0	1
FZ91H	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 0 2	0	0	1
FZ91J	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 11	0	0	1
FZ91K	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 6 10	0	0	1
FZ91L	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
FZ91M	NON MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
FZ92A	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 7	0	0	1
FZ92B	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 3 6	0	0	1
FZ92C	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 0 2	0	0	1
FZ92D	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 6	0	0	1
FZ92E	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 3 5	0	0	1
FZ92F	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 0 2	0	0	1
FZ92G	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 9	0	0	1
FZ92H	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 5 8	0	0	1
FZ92J	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 3 4	0	0	1
FZ92K	MALIGNANT GASTROINTESTINAL TRACT DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
FZ93A	ENDOSCOPIC INSERTION OF GASTROSTOMY TUBE 19 YEARS AND OVER	0	0	1
FZ93B	ENDOSCOPIC INSERTION OF GASTROSTOMY TUBE 18 YEARS AND UNDER	0	0	1
FZ94Z	"ENDOSCOPIC INSERTION OF, GASTROJEJUNOSTOMY OR JEJUNOSTOMY TUBE"	0	0	1
FZ95A	"ENDOSCOPIC, SCLEROTHERAPY OR RUBBER BAND LIGATION, OF LESION OF UPPER GASTROINTESTINAL TRACT WITH CC SCORE 9"	0	0	1
FZ95B	"ENDOSCOPIC, SCLEROTHERAPY OR RUBBER BAND LIGATION, OF LESION OF UPPER GASTROINTESTINAL TRACT WITH CC SCORE 6 8"	0	0	1
FZ95C	"ENDOSCOPIC, SCLEROTHERAPY OR RUBBER BAND LIGATION, OF LESION OF UPPER GASTROINTESTINAL TRACT WITH CC SCORE 3 5"	0	0	1
FZ95D	"ENDOSCOPIC, SCLEROTHERAPY OR RUBBER BAND LIGATION, OF LESION OF UPPER GASTROINTESTINAL TRACT WITH CC SCORE 0 2"	0	0	1
FZ96Z	INSERTION OF NEUROSTIMULATOR FOR TREATMENT OF FAECAL INCONTINENCE	0	0	1
FZ97Z	INSERTION OF NEUROSTIMULATOR ELECTRODES FOR TREATMENT OF FAECAL INCONTINENCE	0	0	1
FZ98Z	ADJUSTMENT OF GASTRIC BAND FOR OBESITY	0	0	1
GA01A	"HEPATOBILIARY TRANSPLANT, 1 YEAR AND UNDER"	0	0	1
GA01B	"HEPATOBILIARY TRANSPLANT, BETWEEN 2 AND 17 YEARS"	0	0	1
GA01C	HEPATOBILIARY TRANSPLANT 18 YEARS AND OVER	0	0	1
GA03C	"VERY COMPLEX OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 4"	0	0	1
GA03D	"VERY COMPLEX OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 2 3"	0	0	1
GA03E	"VERY COMPLEX OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 0 1"	0	0	1
GA04C	"COMPLEX OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 3"	0	0	1
GA04D	"COMPLEX OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 0 2"	0	0	1
GA05C	"VERY MAJOR OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 3"	0	0	1
GA05D	"VERY MAJOR OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 0 2"	0	0	1
GA06C	"MAJOR OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 2"	0	0	1
GA06D	"MAJOR OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 0 1"	0	0	1
GA07C	"INTERMEDIATE OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 3"	0	0	1
GA07D	"INTERMEDIATE OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 1 2"	0	0	1
GA07E	"INTERMEDIATE OPEN, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 0"	0	0	1
GA10G	"OPEN OR LAPAROSCOPIC, CHOLECYSTECTOMY 18 YEARS AND UNDER"	0	0	1
GA10H	LAPAROSCOPIC CHOLECYSTECTOMY 19 YEARS AND OVER WITH CC SCORE 4	0	0	1
GA10J	LAPAROSCOPIC CHOLECYSTECTOMY 19 YEARS AND OVER WITH CC SCORE 1 3	0	0	1
GA10K	LAPAROSCOPIC CHOLECYSTECTOMY 19 YEARS AND OVER WITH CC SCORE 0	0	0	1
GA10L	OPEN CHOLECYSTECTOMY 19 YEARS AND OVER WITH CC SCORE 3	0	0	1
GA10M	OPEN CHOLECYSTECTOMY 19 YEARS AND OVER WITH CC SCORE 1 2	0	0	1
GA10N	OPEN CHOLECYSTECTOMY 19 YEARS AND OVER WITH CC SCORE 0	0	0	1
GA11Z	PANCREATIC NECROSECTOMY	0	0	1
GA12Z	MULTI ORGAN OR MULTIPLE TRANSPLANTS	0	0	1
GA13A	"MINOR, OPEN OR LAPAROSCOPIC, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 1"	0	0	1
GA13B	"MINOR, OPEN OR LAPAROSCOPIC, HEPATOBILIARY OR PANCREATIC PROCEDURES WITH CC SCORE 0"	0	0	1
GB05F	MAJOR THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 5+	0	0	1
GB05G	MAJOR THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 2 4	0	0	1
GB05H	MAJOR THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 0 1	0	0	1
GB06E	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 6+	0	0	1
GB06F	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 4 5	0	0	1
GB06G	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 2 3	0	0	1
GB06H	INTERMEDIATE THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 0 1	0	0	1
GB09D	COMPLEX THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 5+	0	0	1
GB09E	COMPLEX THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 2 4	0	0	1
GB09F	COMPLEX THERAPEUTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH CC SCORE 0 1	0	0	1
GB10Z	DIAGNOSTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY WITH BIOPSY OR CYTOLOGY	0	0	1
GB11Z	DIAGNOSTIC ENDOSCOPIC RETROGRADE CHOLANGIOPANCREATOGRAPHY	0	0	1
GB12Z	"ENDOSCOPIC ULTRASOUND EXAMINATION, OF HEPATOBILIARY OR PANCREATIC DUCT WITH BIOPSY OR CYTOLOGY"	0	0	1
GB13Z	"ENDOSCOPIC ULTRASOUND EXAMINATION, OF HEPATOBILIARY OR PANCREATIC DUCT"	0	0	1
GC01C	LIVER FAILURE DISORDERS WITH MULTIPLE INTERVENTIONS	0	0	1
GC01D	LIVER FAILURE DISORDERS WITH SINGLE INTERVENTION	0	0	1
GC01E	LIVER FAILURE DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 5	0	0	1
GC01F	LIVER FAILURE DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0 4	0	0	1
GC12C	"MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH MULTIPLE INTERVENTIONS"	0	0	1
GC12D	"MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 5"	0	0	1
GC12E	"MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 2 4"	0	0	1
GC12F	"MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 0 1"	0	0	1
GC12G	"MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 6"	0	0	1
GC12H	"MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 3 5"	0	0	1
GC12J	"MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 1 2"	0	0	1
GC12K	"MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0"	0	0	1
GC17A	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 9"	0	0	1
GC17B	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 4 8"	0	0	1
GC17C	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH MULTIPLE INTERVENTIONS WITH CC SCORE 0 3"	0	0	1
GC17D	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 9"	0	0	1
GC17E	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 4 8"	0	0	1
GC17F	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITH SINGLE INTERVENTION WITH CC SCORE 0 3"	0	0	1
GC17G	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 8"	0	0	1
GC17H	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 5 7"	0	0	1
GC17J	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 2 4"	0	0	1
GC17K	"NON MALIGNANT, HEPATOBILIARY OR PANCREATIC DISORDERS WITHOUT INTERVENTIONS WITH CC SCORE 0 1"	0	0	1
GC18A	NON OBSTRUCTIVE JAUNDICE WITH CC SCORE 5+	0	0	1
GC18B	NON OBSTRUCTIVE JAUNDICE WITH CC SCORE 0 4	0	0	1
HC20H	VERTEBRAL COLUMN INJURY WITH INTERVENTIONS	0	0	1
HC20J	VERTEBRAL COLUMN INJURY WITHOUT INTERVENTIONS WITH CC SCORE 6	0	0	1
HC20K	VERTEBRAL COLUMN INJURY WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
HC20L	VERTEBRAL COLUMN INJURY WITHOUT INTERVENTIONS WITH CC SCORE 1 2	0	0	1
HC20M	VERTEBRAL COLUMN INJURY WITHOUT INTERVENTIONS WITH CC SCORE 0	0	0	1
HC21D	SPINAL CORD INJURY WITH CC SCORE 2+	0	0	1
HC21E	SPINAL CORD INJURY WITH CC SCORE 0 1	0	0	1
HC26D	SCOLIOSIS OR OTHER SPINAL DEFORMITY WITH CC SCORE 3	0	0	1
HC26E	SCOLIOSIS OR OTHER SPINAL DEFORMITY WITH CC SCORE 1 2	0	0	1
HC26F	SCOLIOSIS OR OTHER SPINAL DEFORMITY WITH CC SCORE 0	0	0	1
HC27B	DEGENERATIVE SPINAL CONDITIONS WITH CC	0	0	1
HC27H	DEGENERATIVE SPINAL CONDITIONS WITH INTERVENTIONS WITH CC SCORE 3	0	0	1
HC27J	DEGENERATIVE SPINAL CONDITIONS WITH INTERVENTIONS WITH CC SCORE 0 2	0	0	1
HC27K	DEGENERATIVE SPINAL CONDITIONS WITHOUT INTERVENTIONS WITH CC SCORE 9	0	0	1
HC27L	DEGENERATIVE SPINAL CONDITIONS WITHOUT INTERVENTIONS WITH CC SCORE 6 8	0	0	1
HC27M	DEGENERATIVE SPINAL CONDITIONS WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
HC27N	DEGENERATIVE SPINAL CONDITIONS WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
HC28H	SPINAL CORD CONDITIONS WITH INTERVENTIONS	0	0	1
HC28J	SPINAL CORD CONDITIONS WITHOUT INTERVENTIONS WITH CC SCORE 7	0	0	1
HC28K	SPINAL CORD CONDITIONS WITHOUT INTERVENTIONS WITH CC SCORE 5 6	0	0	1
HC28L	SPINAL CORD CONDITIONS WITHOUT INTERVENTIONS WITH CC SCORE 3 4	0	0	1
HC28M	SPINAL CORD CONDITIONS WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
HC29A	INFLAMMATORY SPINAL CONDITIONS WITH CC SCORE 2+	0	0	1
HC29B	INFLAMMATORY SPINAL CONDITIONS WITH CC SCORE 0 1	0	0	1
HC30D	SPINAL TUMOURS WITH CC SCORE 2+	0	0	1
HC30E	SPINAL TUMOURS WITH CC SCORE 0 1	0	0	1
HC31H	SPINAL INFECTION WITH INTERVENTIONS WITH CC SCORE 6	0	0	1
HC31J	SPINAL INFECTION WITH INTERVENTIONS WITH CC SCORE 0 5	0	0	1
HC31K	SPINAL INFECTION WITHOUT INTERVENTIONS WITH CC SCORE 10	0	0	1
HC31L	SPINAL INFECTION WITHOUT INTERVENTIONS WITH CC SCORE 6 9	0	0	1
HC31M	SPINAL INFECTION WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
HC31N	SPINAL INFECTION WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
HC32G	LOW BACK PAIN WITH INTERVENTIONS	0	0	1
HC32H	LOW BACK PAIN WITHOUT INTERVENTIONS WITH CC SCORE 6	0	0	1
HC32J	LOW BACK PAIN WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
HC32K	LOW BACK PAIN WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
HC50A	VERY COMPLEX INSTRUMENTED CORRECTION OF SPINAL DEFORMITY 19 YEARS AND OVER	0	0	1
HC50B	VERY COMPLEX INSTRUMENTED CORRECTION OF SPINAL DEFORMITY 18 YEARS AND UNDER	0	0	1
HC51A	COMPLEX INSTRUMENTED CORRECTION OF SPINAL DEFORMITY 19 YEARS AND OVER WITH CC SCORE 7	0	0	1
HC51B	COMPLEX INSTRUMENTED CORRECTION OF SPINAL DEFORMITY 19 YEARS AND OVER WITH CC SCORE 3 6	0	0	1
HC51C	COMPLEX INSTRUMENTED CORRECTION OF SPINAL DEFORMITY 19 YEARS AND OVER WITH CC SCORE 0 2	0	0	1
HC51D	COMPLEX INSTRUMENTED CORRECTION OF SPINAL DEFORMITY 18 YEARS AND UNDER WITH CC SCORE 3	0	0	1
HC51E	COMPLEX INSTRUMENTED CORRECTION OF SPINAL DEFORMITY 18 YEARS AND UNDER WITH CC SCORE 0 2	0	0	1
HC52A	COMPLEX SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 7+	0	0	1
HC52B	COMPLEX SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 4 6	0	0	1
HC52C	COMPLEX SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 2 3	0	0	1
HC52D	COMPLEX SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 0 1	0	0	1
HC53A	VERY MAJOR SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 4+	0	0	1
HC53B	VERY MAJOR SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 2 3	0	0	1
HC53C	VERY MAJOR SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 0 1	0	0	1
HC54A	MAJOR SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 4+	0	0	1
HC54B	MAJOR SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 2 3	0	0	1
HC54C	MAJOR SPINAL RECONSTRUCTIVE PROCEDURES WITH CC SCORE 0 1	0	0	1
HC60A	VERY COMPLEX EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 4+	0	0	1
HC60B	VERY COMPLEX EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 2 3	0	0	1
HC60C	VERY COMPLEX EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 0 1	0	0	1
HC61A	COMPLEX EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 4+	0	0	1
HC61B	COMPLEX EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 2 3	0	0	1
HC61C	COMPLEX EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 0 1	0	0	1
HC62A	VERY MAJOR EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 4+	0	0	1
HC62B	VERY MAJOR EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 2 3	0	0	1
HC62C	VERY MAJOR EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 0 1	0	0	1
HC63A	MAJOR EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 4+	0	0	1
HC63B	MAJOR EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 2 3	0	0	1
HC63C	MAJOR EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 0 1	0	0	1
HC64A	INTERMEDIATE EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 4+	0	0	1
HC64B	INTERMEDIATE EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 2 3	0	0	1
HC64C	INTERMEDIATE EXTRADURAL SPINAL PROCEDURES WITH CC SCORE 0 1	0	0	1
HC65Z	MINOR EXTRADURAL SPINAL PROCEDURES	0	0	1
HC70A	COMPLEX INTRADURAL SPINAL PROCEDURES WITH CC SCORE 2+	0	0	1
HC70B	COMPLEX INTRADURAL SPINAL PROCEDURES WITH CC SCORE 0 1	0	0	1
HC71Z	MAJOR INTRADURAL SPINAL PROCEDURES	0	0	1
HC72A	DIAGNOSTIC SPINAL PUNCTURE 19 YEARS AND OVER	0	0	1
HC72B	"DIAGNOSTIC SPINAL PUNCTURE, BETWEEN 6 AND 18 YEARS"	0	0	1
HC72C	"DIAGNOSTIC SPINAL PUNCTURE, 5 YEARS AND UNDER"	0	0	1
HD21D	SOFT TISSUE DISORDERS WITH CC SCORE 12+	0	0	1
HD21E	SOFT TISSUE DISORDERS WITH CC SCORE 9 11	0	0	1
HD21F	SOFT TISSUE DISORDERS WITH CC SCORE 6 8	0	0	1
HD21G	SOFT TISSUE DISORDERS WITH CC SCORE 3 5	0	0	1
HD21H	SOFT TISSUE DISORDERS WITH CC SCORE 0 2	0	0	1
HD23B	"INFLAMMATORY SPINE, JOINT OR CONNECTIVE TISSUE DISORDERS WITH INTERMEDIATE CC"	0	0	1
HD23D	"INFLAMMATORY, SPINE, JOINT OR CONNECTIVE TISSUE DISORDERS WITH CC SCORE 12"	0	0	1
HD23E	"INFLAMMATORY, SPINE, JOINT OR CONNECTIVE TISSUE DISORDERS WITH CC SCORE 9 11"	0	0	1
HD23F	"INFLAMMATORY, SPINE, JOINT OR CONNECTIVE TISSUE DISORDERS WITH CC SCORE 7 8"	0	0	1
HD23G	"INFLAMMATORY, SPINE, JOINT OR CONNECTIVE TISSUE DISORDERS WITH CC SCORE 5 6"	0	0	1
HD23H	"INFLAMMATORY, SPINE, JOINT OR CONNECTIVE TISSUE DISORDERS WITH CC SCORE 3 4"	0	0	1
HD23J	"INFLAMMATORY, SPINE, JOINT OR CONNECTIVE TISSUE DISORDERS WITH CC SCORE 0 2"	0	0	1
HD24D	"NON INFLAMMATORY, BONE OR JOINT DISORDERS WITH CC SCORE 12"	0	0	1
HD24E	"NON INFLAMMATORY, BONE OR JOINT DISORDERS WITH CC SCORE 8 11"	0	0	1
HD24F	"NON INFLAMMATORY, BONE OR JOINT DISORDERS WITH CC SCORE 5 7"	0	0	1
HD24G	"NON INFLAMMATORY, BONE OR JOINT DISORDERS WITH CC SCORE 2 4"	0	0	1
HD24H	"NON INFLAMMATORY, BONE OR JOINT DISORDERS WITH CC SCORE 0 1"	0	0	1
HD25D	INFECTIONS OF BONES OR JOINTS WITH CC SCORE 13	0	0	1
HD25E	INFECTIONS OF BONES OR JOINTS WITH CC SCORE 9 12	0	0	1
HD25F	INFECTIONS OF BONES OR JOINTS WITH CC SCORE 5 8	0	0	1
HD25G	INFECTIONS OF BONES OR JOINTS WITH CC SCORE 2 4	0	0	1
HD25H	INFECTIONS OF BONES OR JOINTS WITH CC SCORE 0 1	0	0	1
HD26D	MUSCULOSKELETAL SIGNS OR SYMPTOMS WITH CC SCORE 12	0	0	1
HD26E	MUSCULOSKELETAL SIGNS OR SYMPTOMS WITH CC SCORE 8 11	0	0	1
HD26F	MUSCULOSKELETAL SIGNS OR SYMPTOMS WITH CC SCORE 4 7	0	0	1
HD26G	MUSCULOSKELETAL SIGNS OR SYMPTOMS WITH CC SCORE 0 3	0	0	1
HD39D	PATHOLOGICAL FRACTURES WITH CC SCORE 11+	0	0	1
HD39E	PATHOLOGICAL FRACTURES WITH CC SCORE 8 10	0	0	1
HD39F	PATHOLOGICAL FRACTURES WITH CC SCORE 6 7	0	0	1
HD39G	PATHOLOGICAL FRACTURES WITH CC SCORE 3 5	0	0	1
HD39H	PATHOLOGICAL FRACTURES WITH CC SCORE 0 2	0	0	1
HD40D	"MALIGNANCY, OF BONE OR CONNECTIVE TISSUE WITH CC SCORE 12"	0	0	1
HD40E	"MALIGNANCY, OF BONE OR CONNECTIVE TISSUE WITH CC SCORE 8 11"	0	0	1
HD40F	"MALIGNANCY, OF BONE OR CONNECTIVE TISSUE WITH CC SCORE 5 7"	0	0	1
HD40G	"MALIGNANCY, OF BONE OR CONNECTIVE TISSUE WITH CC SCORE 2 4"	0	0	1
HD40H	"MALIGNANCY, OF BONE OR CONNECTIVE TISSUE WITH CC SCORE 0 1"	0	0	1
HE11A	HIP FRACTURE WITH MULTIPLE INTERVENTIONS WITH CC SCORE 8	0	0	1
HE11B	HIP FRACTURE WITH MULTIPLE INTERVENTIONS WITH CC SCORE 0 7	0	0	1
HE11C	HIP FRACTURE WITH SINGLE INTERVENTION WITH CC SCORE 8	0	0	1
HE11D	HIP FRACTURE WITH SINGLE INTERVENTION WITH CC SCORE 0 7	0	0	1
HE11E	HIP FRACTURE WITHOUT INTERVENTIONS WITH CC SCORE 12	0	0	1
HE11F	HIP FRACTURE WITHOUT INTERVENTIONS WITH CC SCORE 8 11	0	0	1
HE11G	HIP FRACTURE WITHOUT INTERVENTIONS WITH CC SCORE 4 7	0	0	1
HE11H	HIP FRACTURE WITHOUT INTERVENTIONS WITH CC SCORE 0 3	0	0	1
HE12A	OTHER INJURY OF HIP WITH INTERVENTIONS WITH CC SCORE 2	0	0	1
HE12B	OTHER INJURY OF HIP WITH INTERVENTIONS WITH CC SCORE 0 1	0	0	1
HE12C	OTHER INJURY OF HIP WITHOUT INTERVENTIONS WITH CC SCORE 6	0	0	1
HE12D	OTHER INJURY OF HIP WITHOUT INTERVENTIONS WITH CC SCORE 3 5	0	0	1
HE12E	OTHER INJURY OF HIP WITHOUT INTERVENTIONS WITH CC SCORE 0 2	0	0	1
HE21A	KNEE FRACTURE WITH MULTIPLE INTERVENTIONS	0	0	1
HE21B	KNEE FRACTURE WITH SINGLE INTERVENTION WITH CC SCORE 5	0	0	1
HE21C	KNEE FRACTURE WITH SINGLE INTERVENTION WITH CC SCORE 2 4	0	0	1
HE21D	KNEE FRACTURE WITH SINGLE INTERVENTION WITH CC SCORE 0 1	0	0	1
HE21E	KNEE FRACTURE WITHOUT INTERVENTIONS WITH CC SCORE 5	0	0	1
HE21F	KNEE FRACTURE WITHOUT INTERVENTIONS WITH CC SCORE 2 4	0	0	1
HE21G	KNEE FRACTURE WITHOUT INTERVENTIONS WITH CC SCORE 0 1	0	0	1
HE22A	OTHER INJURY OF KNEE WITH MULTIPLE INTERVENTIONS WITH CC SCORE 6	0	0	1
HE22B	OTHER INJURY OF KNEE WITH MULTIPLE INTERVENTIONS WITH CC SCORE 3 5	0	0	1
HE22C	OTHER INJURY OF KNEE WITH MULTIPLE INTERVENTIONS WITH CC SCORE 0 2	0	0	1
HE22D	OTHER INJURY OF KNEE WITH SINGLE INTERVENTION WITH CC SCORE 6	0	0	1
HE22E	OTHER INJURY OF KNEE WITH SINGLE INTERVENTION WITH CC SCORE 3 5	0	0	1
